scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context
scenario-set-v0,stress-attack_boost-staff-vs-cloth,stress,family-representative,White Mage,T-CLOTH,Black Mage,cloth,staff,crush,ma_wp,242,242,242,242,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,242,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-rod-vs-plate,stress,family-representative,Black Mage,T-PLATE,Knight,plate,rod,crush,ma_wp,276,276,276,276,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,276,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-rod-vs-mail,stress,family-representative,Black Mage,T-MAIL,Geomancer,mail,rod,crush,ma_wp,228,228,228,228,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,228,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-rod-vs-leather,stress,family-representative,Black Mage,T-LEATHER,Archer,leather,rod,crush,ma_wp,240,240,240,240,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,240,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-rod-vs-cloth,stress,family-representative,Black Mage,T-CLOTH,Black Mage,cloth,rod,crush,ma_wp,240,240,240,240,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,240,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-pole-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,pole,crush,ma_wp,279,279,279,279,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,279,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-pole-vs-mail,stress,family-representative,Mystic,T-MAIL,Geomancer,mail,pole,crush,ma_wp,230,230,230,230,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,230,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-pole-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,pole,crush,ma_wp,242,242,242,242,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,242,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-pole-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,pole,crush,ma_wp,242,242,242,242,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,242,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-axe-vs-plate,stress,family-representative,Geomancer,T-PLATE,Knight,plate,axe,crush,rdm_pa_wp,214,214,30,398,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,214,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-axe-vs-mail,stress,family-representative,Geomancer,T-MAIL,Geomancer,mail,axe,crush,rdm_pa_wp,177,177,25,329,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,177,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-axe-vs-leather,stress,family-representative,Geomancer,T-LEATHER,Archer,leather,axe,crush,rdm_pa_wp,186,186,26,346,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,186,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-axe-vs-cloth,stress,family-representative,Geomancer,T-CLOTH,Black Mage,cloth,axe,crush,rdm_pa_wp,186,186,26,346,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,186,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-flail-vs-plate,stress,family-representative,Squire,T-PLATE,Knight,plate,flail,crush,rdm_pa_wp,220,220,36,404,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,220,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-flail-vs-mail,stress,family-representative,Squire,T-MAIL,Geomancer,mail,flail,crush,rdm_pa_wp,182,182,30,334,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,182,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-flail-vs-leather,stress,family-representative,Squire,T-LEATHER,Archer,leather,flail,crush,rdm_pa_wp,192,192,32,352,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,192,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-flail-vs-cloth,stress,family-representative,Squire,T-CLOTH,Black Mage,cloth,flail,crush,rdm_pa_wp,192,192,32,352,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,192,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-fists-vs-plate,stress,family-representative,Monk,T-PLATE,Knight,plate,fists,crush,br_pa_pa,229,229,229,229,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,229,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-fists-vs-mail,stress,family-representative,Monk,T-MAIL,Geomancer,mail,fists,crush,br_pa_pa,194,194,194,194,0.9724999999999999,0.9724999999999999,0.9724999999999999,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,194,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-fists-vs-leather,stress,family-representative,Monk,T-LEATHER,Archer,leather,fists,crush,br_pa_pa,203,203,203,203,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,203,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-fists-vs-cloth,stress,family-representative,Monk,T-CLOTH,Black Mage,cloth,fists,crush,br_pa_pa,203,203,203,203,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,203,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-instrument-vs-plate,stress,family-representative,Bard,T-PLATE,Knight,plate,instrument,missile,pampa_wp,96,96,96,96,0.8,0.8,0.8,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,96,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-instrument-vs-mail,stress,family-representative,Bard,T-MAIL,Geomancer,mail,instrument,missile,pampa_wp,132,132,132,132,1.1,1.1,1.1,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,132,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-instrument-vs-leather,stress,family-representative,Bard,T-LEATHER,Archer,leather,instrument,missile,pampa_wp,114,114,114,114,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,114,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-instrument-vs-cloth,stress,family-representative,Bard,T-CLOTH,Black Mage,cloth,instrument,missile,pampa_wp,120,120,120,120,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,120,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-book-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,book,crush,pampa_wp,229,229,229,229,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,229,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-book-vs-mail,stress,family-representative,Mystic,T-MAIL,Geomancer,mail,book,crush,pampa_wp,190,190,190,190,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,190,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-book-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,book,crush,pampa_wp,200,200,200,200,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,200,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-book-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,book,crush,pampa_wp,200,200,200,200,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,200,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-attack_boost-cloth_weapon-vs-plate,stress,family-representative,Dancer,T-PLATE,Knight,plate,cloth_weapon,swing,pampa_wp,145,145,145,145,0.65,0.65,0.65,"conceptually viable, pending verified-baseline re-sim","{""hp"":312,""pa"":13,""ma"":11,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,145,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
