scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context

scenario-set-v0,stress-attack_boost-ninja_blade-vs-plate,stress,family-representative,Ninja,T-PLATE,Knight,plate,ninja_blade,swing,spd_pa_wp,169,169,169,169,0.65,0.65,0.65,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":364,""pa"":15,""ma"":9,""spd"":11,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,169,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-ninja_blade-vs-mail,stress,family-representative,Ninja,T-MAIL,Squire,mail,ninja_blade,swing,spd_pa_wp,195,195,195,195,0.75,0.75,0.75,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":364,""pa"":15,""ma"":9,""spd"":11,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,195,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-ninja_blade-vs-leather,stress,family-representative,Ninja,T-LEATHER,Archer,leather,ninja_blade,swing,spd_pa_wp,247,247,247,247,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":364,""pa"":15,""ma"":9,""spd"":11,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,247,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-ninja_blade-vs-cloth,stress,family-representative,Ninja,T-CLOTH,Black Mage,cloth,ninja_blade,swing,spd_pa_wp,260,260,260,260,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":364,""pa"":15,""ma"":9,""spd"":11,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,260,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-longbow-vs-plate,stress,family-representative,Archer,T-PLATE,Knight,plate,longbow,missile,spd_pa_wp,198,198,198,198,0.8450000000000001,0.8450000000000001,0.8450000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,198,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-longbow-vs-mail,stress,family-representative,Archer,T-MAIL,Squire,mail,longbow,missile,spd_pa_wp,258,258,258,258,1.1,1.1,1.1,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,258,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-longbow-vs-leather,stress,family-representative,Archer,T-LEATHER,Archer,leather,longbow,missile,spd_pa_wp,228,228,228,228,0.9724999999999999,0.9724999999999999,0.9724999999999999,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,228,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-longbow-vs-cloth,stress,family-representative,Archer,T-CLOTH,Black Mage,cloth,longbow,missile,spd_pa_wp,238,238,238,238,1.0150000000000001,1.0150000000000001,1.0150000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,238,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-crossbow-vs-plate,stress,family-representative,Archer,T-PLATE,Knight,plate,crossbow,missile,pa_wp,156,156,156,156,0.905,0.905,0.905,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,156,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-crossbow-vs-mail,stress,family-representative,Archer,T-MAIL,Squire,mail,crossbow,missile,pa_wp,190,190,190,190,1.1,1.1,1.1,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,190,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-crossbow-vs-leather,stress,family-representative,Archer,T-LEATHER,Archer,leather,crossbow,missile,pa_wp,173,173,173,173,1.0025,1.0025,1.0025,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,173,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-crossbow-vs-cloth,stress,family-representative,Archer,T-CLOTH,Black Mage,cloth,crossbow,missile,pa_wp,179,179,179,179,1.0350000000000001,1.0350000000000001,1.0350000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,179,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-spear-vs-plate,stress,family-representative,Dragoon,T-PLATE,Knight,plate,spear,thrust,pa_wp,389,389,389,389,0.6950000000000001,0.6950000000000001,0.6950000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":624,""pa"":14,""ma"":6,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,389,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-spear-vs-mail,stress,family-representative,Dragoon,T-MAIL,Squire,mail,spear,thrust,pa_wp,616,616,616,616,1.1,1.1,1.1,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":624,""pa"":14,""ma"":6,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,616,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-spear-vs-leather,stress,family-representative,Dragoon,T-LEATHER,Archer,leather,spear,thrust,pa_wp,540,540,540,540,0.965,0.965,0.965,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":624,""pa"":14,""ma"":6,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,540,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-spear-vs-cloth,stress,family-representative,Dragoon,T-CLOTH,Black Mage,cloth,spear,thrust,pa_wp,565,565,565,565,1.01,1.01,1.01,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":624,""pa"":14,""ma"":6,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,565,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-staff-vs-plate,stress,family-representative,White Mage,T-PLATE,Knight,plate,staff,crush,ma_wp,139,139,139,139,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,139,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-staff-vs-mail,stress,family-representative,White Mage,T-MAIL,Squire,mail,staff,crush,ma_wp,115,115,115,115,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,115,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-staff-vs-leather,stress,family-representative,White Mage,T-LEATHER,Archer,leather,staff,crush,ma_wp,121,121,121,121,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,121,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-staff-vs-cloth,stress,family-representative,White Mage,T-CLOTH,Black Mage,cloth,staff,crush,ma_wp,121,121,121,121,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,121,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-rod-vs-plate,stress,family-representative,Black Mage,T-PLATE,Knight,plate,rod,crush,ma_wp,138,138,138,138,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,138,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-rod-vs-mail,stress,family-representative,Black Mage,T-MAIL,Squire,mail,rod,crush,ma_wp,114,114,114,114,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,114,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-rod-vs-leather,stress,family-representative,Black Mage,T-LEATHER,Archer,leather,rod,crush,ma_wp,120,120,120,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,120,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-rod-vs-cloth,stress,family-representative,Black Mage,T-CLOTH,Black Mage,cloth,rod,crush,ma_wp,120,120,120,120,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,120,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-pole-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,pole,crush,ma_wp,343,343,343,343,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,343,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-pole-vs-mail,stress,family-representative,Mystic,T-MAIL,Squire,mail,pole,crush,ma_wp,283,283,283,283,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,283,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-pole-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,pole,crush,ma_wp,298,298,298,298,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,298,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-attack_boost-pole-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,pole,crush,ma_wp,298,298,298,298,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,stress assumption; verify in detailed proposal,298,stress support assumptions and Windows 04 proof,pending review against 07,attack_boost,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
